Namespace(backend='inductor', batch_size=4, cache=False, checkpoint_step=-1, compile=False, datadir='../', device='gpu', learning_rate=0.0005, log_dir=None, num_query=10, num_support=5, num_train_iterations=8000, num_way=2, num_workers=2, test=False)
Using device:  cpu
log_dir: ./logs/protonet/metabolism.way_2.support_5.query_10.lr_0.0005.batch_size_4
Checkpoint loading skipped.
Training on tasks with composition num_way=2, num_support=5, num_query=10
Starting training at iteration 0.
Iteration 3500: loss: 0.323, support accuracy: 1.000, query accuracy: 0.987
Iteration 3510: loss: 0.328, support accuracy: 1.000, query accuracy: 0.987
Iteration 3520: loss: 0.315, support accuracy: 0.975, query accuracy: 1.000
Iteration 3530: loss: 0.335, support accuracy: 1.000, query accuracy: 0.975
Iteration 3540: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 3550: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 3560: loss: 0.318, support accuracy: 1.000, query accuracy: 1.000
Iteration 3570: loss: 0.316, support accuracy: 0.975, query accuracy: 1.000
Iteration 3580: loss: 0.325, support accuracy: 0.950, query accuracy: 0.987
Iteration 3590: loss: 0.321, support accuracy: 1.000, query accuracy: 0.987
Iteration 3600: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 3610: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 3620: loss: 0.317, support accuracy: 1.000, query accuracy: 1.000
Iteration 3630: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 3640: loss: 0.335, support accuracy: 1.000, query accuracy: 0.975
Iteration 3650: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 3660: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 3670: loss: 0.327, support accuracy: 1.000, query accuracy: 0.987
Iteration 3680: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 3690: loss: 0.317, support accuracy: 1.000, query accuracy: 1.000
Iteration 3700: loss: 0.332, support accuracy: 1.000, query accuracy: 0.987
Iteration 3710: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 3720: loss: 0.319, support accuracy: 1.000, query accuracy: 1.000
Iteration 3730: loss: 0.321, support accuracy: 1.000, query accuracy: 0.987
Iteration 3740: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 3750: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 3760: loss: 0.328, support accuracy: 1.000, query accuracy: 0.987
Iteration 3770: loss: 0.315, support accuracy: 0.975, query accuracy: 1.000
Iteration 3780: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 3790: loss: 0.326, support accuracy: 0.975, query accuracy: 0.987
Iteration 3800: loss: 0.328, support accuracy: 1.000, query accuracy: 0.987
Iteration 3810: loss: 0.341, support accuracy: 1.000, query accuracy: 0.975
Iteration 3820: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 3830: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 3840: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 3850: loss: 0.324, support accuracy: 1.000, query accuracy: 0.987
Iteration 3860: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 3870: loss: 0.338, support accuracy: 1.000, query accuracy: 0.975
Iteration 3880: loss: 0.325, support accuracy: 1.000, query accuracy: 0.987
Iteration 3890: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 3900: loss: 0.324, support accuracy: 1.000, query accuracy: 0.987
Iteration 3910: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 3920: loss: 0.339, support accuracy: 1.000, query accuracy: 0.975
Iteration 3930: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 3940: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 3950: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 3960: loss: 0.331, support accuracy: 1.000, query accuracy: 0.975
Iteration 3970: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 3980: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 3990: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 4000: loss: 0.323, support accuracy: 1.000, query accuracy: 0.987
Start Validation...
Validation: loss: 0.568, support accuracy: 0.893, query accuracy: 0.723 Ci95: 0.004
Saved checkpoint.
Iteration 4010: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4020: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4030: loss: 0.324, support accuracy: 1.000, query accuracy: 0.987
Iteration 4040: loss: 0.319, support accuracy: 1.000, query accuracy: 1.000
Iteration 4050: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 4060: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4070: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4080: loss: 0.318, support accuracy: 1.000, query accuracy: 0.987
Iteration 4090: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4100: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 4110: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4120: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4130: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 4140: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 4150: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4160: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 4170: loss: 0.327, support accuracy: 0.975, query accuracy: 0.987
Iteration 4180: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 4190: loss: 0.317, support accuracy: 1.000, query accuracy: 1.000
Iteration 4200: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4210: loss: 0.321, support accuracy: 0.950, query accuracy: 0.987
Iteration 4220: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4230: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 4240: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 4250: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 4260: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4270: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4280: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4290: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4300: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4310: loss: 0.340, support accuracy: 1.000, query accuracy: 0.963
Iteration 4320: loss: 0.315, support accuracy: 0.975, query accuracy: 1.000
Iteration 4330: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4340: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 4350: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 4360: loss: 0.339, support accuracy: 1.000, query accuracy: 0.987
Iteration 4370: loss: 0.325, support accuracy: 0.925, query accuracy: 0.987
Iteration 4380: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4390: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 4400: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 4410: loss: 0.320, support accuracy: 1.000, query accuracy: 0.987
Iteration 4420: loss: 0.332, support accuracy: 1.000, query accuracy: 0.975
Iteration 4430: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4440: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4450: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 4460: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 4470: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 4480: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 4490: loss: 0.333, support accuracy: 1.000, query accuracy: 0.975
Iteration 4500: loss: 0.323, support accuracy: 1.000, query accuracy: 0.987
Iteration 4510: loss: 0.318, support accuracy: 1.000, query accuracy: 1.000
Iteration 4520: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4530: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 4540: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 4550: loss: 0.329, support accuracy: 1.000, query accuracy: 0.987
Iteration 4560: loss: 0.321, support accuracy: 1.000, query accuracy: 0.987
Iteration 4570: loss: 0.327, support accuracy: 1.000, query accuracy: 0.987
Iteration 4580: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 4590: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4600: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 4610: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 4620: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4630: loss: 0.346, support accuracy: 1.000, query accuracy: 0.963
Iteration 4640: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4650: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4660: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 4670: loss: 0.337, support accuracy: 1.000, query accuracy: 0.975
Iteration 4680: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 4690: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 4700: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4710: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4720: loss: 0.329, support accuracy: 1.000, query accuracy: 0.987
Iteration 4730: loss: 0.323, support accuracy: 1.000, query accuracy: 0.987
Iteration 4740: loss: 0.316, support accuracy: 0.975, query accuracy: 1.000
Iteration 4750: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 4760: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4770: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4780: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 4790: loss: 0.313, support accuracy: 0.950, query accuracy: 1.000
Iteration 4800: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4810: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4820: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 4830: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4840: loss: 0.317, support accuracy: 1.000, query accuracy: 1.000
Iteration 4850: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 4860: loss: 0.333, support accuracy: 1.000, query accuracy: 0.987
Iteration 4870: loss: 0.313, support accuracy: 0.975, query accuracy: 1.000
Iteration 4880: loss: 0.319, support accuracy: 1.000, query accuracy: 1.000
Iteration 4890: loss: 0.337, support accuracy: 1.000, query accuracy: 0.975
Iteration 4900: loss: 0.317, support accuracy: 1.000, query accuracy: 1.000
Iteration 4910: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 4920: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4930: loss: 0.322, support accuracy: 1.000, query accuracy: 0.987
Iteration 4940: loss: 0.324, support accuracy: 0.975, query accuracy: 0.987
Iteration 4950: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4960: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 4970: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 4980: loss: 0.335, support accuracy: 1.000, query accuracy: 0.975
Iteration 4990: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 5000: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 5010: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 5020: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5030: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5040: loss: 0.327, support accuracy: 1.000, query accuracy: 0.987
Iteration 5050: loss: 0.325, support accuracy: 1.000, query accuracy: 0.987
Iteration 5060: loss: 0.318, support accuracy: 1.000, query accuracy: 1.000
Iteration 5070: loss: 0.323, support accuracy: 1.000, query accuracy: 0.987
Iteration 5080: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5090: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5100: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 5110: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 5120: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 5130: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5140: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 5150: loss: 0.328, support accuracy: 1.000, query accuracy: 0.987
Iteration 5160: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 5170: loss: 0.316, support accuracy: 0.975, query accuracy: 1.000
Iteration 5180: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5190: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 5200: loss: 0.334, support accuracy: 0.975, query accuracy: 0.987
Iteration 5210: loss: 0.342, support accuracy: 1.000, query accuracy: 0.975
Iteration 5220: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5230: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5240: loss: 0.348, support accuracy: 1.000, query accuracy: 0.962
Iteration 5250: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 5260: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 5270: loss: 0.319, support accuracy: 1.000, query accuracy: 1.000
Iteration 5280: loss: 0.318, support accuracy: 1.000, query accuracy: 1.000
Iteration 5290: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 5300: loss: 0.315, support accuracy: 0.975, query accuracy: 1.000
Iteration 5310: loss: 0.340, support accuracy: 1.000, query accuracy: 0.987
Iteration 5320: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5330: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5340: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5350: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5360: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5370: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 5380: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5390: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5400: loss: 0.317, support accuracy: 1.000, query accuracy: 1.000
Iteration 5410: loss: 0.323, support accuracy: 1.000, query accuracy: 0.987
Iteration 5420: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 5430: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 5440: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5450: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5460: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5470: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5480: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5490: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 5500: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 5510: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5520: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 5530: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5540: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 5550: loss: 0.327, support accuracy: 1.000, query accuracy: 0.987
Iteration 5560: loss: 0.359, support accuracy: 1.000, query accuracy: 0.950
Iteration 5570: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 5580: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 5590: loss: 0.328, support accuracy: 1.000, query accuracy: 0.975
Iteration 5600: loss: 0.328, support accuracy: 1.000, query accuracy: 0.987
Iteration 5610: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 5620: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 5630: loss: 0.332, support accuracy: 1.000, query accuracy: 0.987
Iteration 5640: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 5650: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 5660: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5670: loss: 0.318, support accuracy: 1.000, query accuracy: 1.000
Iteration 5680: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5690: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 5700: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5710: loss: 0.315, support accuracy: 0.975, query accuracy: 1.000
Iteration 5720: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 5730: loss: 0.323, support accuracy: 1.000, query accuracy: 0.987
Iteration 5740: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 5750: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5760: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 5770: loss: 0.327, support accuracy: 1.000, query accuracy: 0.987
Iteration 5780: loss: 0.313, support accuracy: 0.975, query accuracy: 1.000
Iteration 5790: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 5800: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5810: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5820: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 5830: loss: 0.317, support accuracy: 0.950, query accuracy: 1.000
Iteration 5840: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 5850: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 5860: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 5870: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5880: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5890: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 5900: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5910: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 5920: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 5930: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5940: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5950: loss: 0.315, support accuracy: 0.975, query accuracy: 1.000
Iteration 5960: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 5970: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 5980: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 5990: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 6000: loss: 0.331, support accuracy: 1.000, query accuracy: 0.987
Start Validation...
Validation: loss: 0.586, support accuracy: 0.881, query accuracy: 0.705 Ci95: 0.004
Saved checkpoint.
Iteration 6010: loss: 0.317, support accuracy: 1.000, query accuracy: 1.000
Iteration 6020: loss: 0.317, support accuracy: 0.975, query accuracy: 1.000
Iteration 6030: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 6040: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 6050: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6060: loss: 0.315, support accuracy: 0.950, query accuracy: 1.000
Iteration 6070: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 6080: loss: 0.319, support accuracy: 1.000, query accuracy: 0.987
Iteration 6090: loss: 0.325, support accuracy: 1.000, query accuracy: 0.987
Iteration 6100: loss: 0.323, support accuracy: 1.000, query accuracy: 0.987
Iteration 6110: loss: 0.328, support accuracy: 0.925, query accuracy: 0.987
Iteration 6120: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6130: loss: 0.328, support accuracy: 1.000, query accuracy: 0.987
Iteration 6140: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6150: loss: 0.338, support accuracy: 1.000, query accuracy: 0.975
Iteration 6160: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6170: loss: 0.313, support accuracy: 0.975, query accuracy: 1.000
Iteration 6180: loss: 0.317, support accuracy: 1.000, query accuracy: 1.000
Iteration 6190: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6200: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 6210: loss: 0.337, support accuracy: 1.000, query accuracy: 0.975
Iteration 6220: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6230: loss: 0.319, support accuracy: 0.950, query accuracy: 1.000
Iteration 6240: loss: 0.327, support accuracy: 1.000, query accuracy: 0.987
Iteration 6250: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6260: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6270: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 6280: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6290: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6300: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 6310: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 6320: loss: 0.324, support accuracy: 1.000, query accuracy: 0.987
Iteration 6330: loss: 0.327, support accuracy: 1.000, query accuracy: 0.987
Iteration 6340: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6350: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 6360: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6370: loss: 0.313, support accuracy: 0.975, query accuracy: 1.000
Iteration 6380: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6390: loss: 0.330, support accuracy: 1.000, query accuracy: 0.987
Iteration 6400: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 6410: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 6420: loss: 0.315, support accuracy: 0.950, query accuracy: 1.000
Iteration 6430: loss: 0.351, support accuracy: 1.000, query accuracy: 0.962
Iteration 6440: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6450: loss: 0.327, support accuracy: 1.000, query accuracy: 0.987
Iteration 6460: loss: 0.315, support accuracy: 0.950, query accuracy: 1.000
Iteration 6470: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 6480: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 6490: loss: 0.329, support accuracy: 1.000, query accuracy: 0.987
Iteration 6500: loss: 0.340, support accuracy: 1.000, query accuracy: 0.975
Iteration 6510: loss: 0.317, support accuracy: 1.000, query accuracy: 1.000
Iteration 6520: loss: 0.328, support accuracy: 1.000, query accuracy: 0.987
Iteration 6530: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6540: loss: 0.327, support accuracy: 1.000, query accuracy: 0.987
Iteration 6550: loss: 0.321, support accuracy: 1.000, query accuracy: 0.987
Iteration 6560: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6570: loss: 0.337, support accuracy: 1.000, query accuracy: 0.975
Iteration 6580: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6590: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6600: loss: 0.327, support accuracy: 1.000, query accuracy: 0.987
Iteration 6610: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 6620: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6630: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 6640: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6650: loss: 0.315, support accuracy: 0.975, query accuracy: 1.000
Iteration 6660: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 6670: loss: 0.319, support accuracy: 0.975, query accuracy: 1.000
Iteration 6680: loss: 0.326, support accuracy: 1.000, query accuracy: 0.987
Iteration 6690: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6700: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6710: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6720: loss: 0.313, support accuracy: 0.975, query accuracy: 1.000
Iteration 6730: loss: 0.318, support accuracy: 1.000, query accuracy: 1.000
Iteration 6740: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 6750: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6760: loss: 0.317, support accuracy: 1.000, query accuracy: 1.000
Iteration 6770: loss: 0.331, support accuracy: 1.000, query accuracy: 0.975
Iteration 6780: loss: 0.318, support accuracy: 1.000, query accuracy: 1.000
Iteration 6790: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 6800: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6810: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6820: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6830: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 6840: loss: 0.327, support accuracy: 1.000, query accuracy: 0.987
Iteration 6850: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6860: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6870: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6880: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 6890: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6900: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6910: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6920: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6930: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 6940: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6950: loss: 0.324, support accuracy: 1.000, query accuracy: 0.987
Iteration 6960: loss: 0.316, support accuracy: 1.000, query accuracy: 1.000
Iteration 6970: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 6980: loss: 0.321, support accuracy: 1.000, query accuracy: 1.000
Iteration 6990: loss: 0.323, support accuracy: 1.000, query accuracy: 0.987
Iteration 7000: loss: 0.313, support accuracy: 1.000, query accuracy: 1.000
Iteration 7010: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 7020: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 7030: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7040: loss: 0.315, support accuracy: 1.000, query accuracy: 1.000
Iteration 7050: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7060: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
Iteration 7070: loss: 0.314, support accuracy: 0.975, query accuracy: 1.000
Iteration 7080: loss: 0.314, support accuracy: 1.000, query accuracy: 1.000
